"Meter","Serial Number","Status","Address","City","Cycle","Collector","Service Latitude","Service Longitude","Module FW","Meter FW","Layer","LAst Billable","Hardware Model ID","DCW","Last Path"
"168097275","4029713920","Normal","8636 HIGHWAY 107","MANSURA","01","MANSURA INDUSTRIAL",31.019595,-92.052505,"251284-09.18","05.37",4,08-MAR-19,65563,"2001.09.15","2155070497,2155074585,2155075138,4029713920"
"168099712","4029727818","Normal","1177 JENKINS RD","CHENEYVILLE","07","LLOYDS BRIDGE GAP",30.981795,-92.399108,"251284-09.18","05.37",5,17-MAR-19,65563,"2001.09.15","2155070508,2155074679,2155075241,2155074254,4029727818"
"168096695","4029717377","Normal","2210 TURKEY CREEK RD 2","GLENMORA","10","Glenmora GAP",30.959238,-92.549353,"251284-09.18","05.37",5,20-FEB-19,65563,"2001.09.15","2155070458,4043011192,4029798643,2155074873,4029797716,4032947223,4029797007,4029717377"
"168084728","4029584279","Normal","PHILS LANDING LOT 9","PINEVILLE","15","RAW LAND 69 GAP",31.388788,-92.006183,"251284-09.18","05.37",2,01-MAR-19,65563,"2001.09.15","2155070491,2155073985,4029584279"
"168012487","4029724076","Normal","410 VICTORY ST","BUNKIE","1","BU06 -- BUSC MW",30.949983,-92.175078,"251284-09.18","05.37",1,04-APR-19,65563,"2001.09.15","2155073531,4029724076"
"168012379","4029723428","Lost","MUDDY BAYOU CP","PINEVILLE","14","RAW LAND 69 GAP",31.370852,-92.053315,"251284-09.18","05.37",6,01-MAR-19,65563,"2001.09.15","2155070491,2155074168,2155073702,2155073701,2155073930,2155074016,2155073660,4029723428"
"168084787","4029584417","Normal","209 WOODCREEK CIR","PINEVILLE","07","SHERWOOD",31.366845,-92.443627,"251284-09.18","05.37",3,11-MAR-19,65563,"2001.09.15","2155058769,2155073710,2155073828,4036784153,4029584417"
"168014517","4029721682","Normal","7408 WILLIAM ST","MANSURA","2","MANSURA INDUSTRIAL",31.058098,-92.034172,"251284-09.18","05.37",2,15-MAR-19,65563,"2001.09.15","2155073542,2155075350,4029588865,4029721682"
"168084131","4029587721","Normal","505 N SYCAMORE ST 1","BUNKIE","01","BU06 -- BUSC MW",30.96123,-92.18435,"251284-09.18","05.37",2,25-MAR-19,65563,"2001.09.15","2155073522,2155074938,4029587721"
"168012449","4029723788","Normal","211 E OAK ST","BUNKIE","01","BU06 -- BUSC MW",30.956428,-92.182023,"251284-09.18","05.37",2,01-MAR-19,65563,"2001.09.15","2155073524,4029723788"
"168086409","4029724390","Normal","145 STUCKLIK (A) RD","PINEVILLE","14","RUBY GAP",31.275533,-92.304653,"251284-09.18","05.37",3,28-MAR-19,65563,"2001.09.15","2155070535,2155073668,2155073555,4029724390"
"168034213","3489955184","Normal","505 ELM ST","DRY PRONG","10","POLLOCK GAP",31.576875,-92.52901,"251581-06.17","06.32",7,08-APR-19,65561,"1F04.08.06","2155048891,2155059222,4028898270,2155059266,2155281338,2155073848,2155073588,2155073948,4029520379,3489955184"
"168015474","4029720690","Normal","706 EAST ST","COLFAX","04","Colfax MW Gap",31.52208,-92.707135,"251284-09.18","05.37",2,17-MAR-19,65563,"2001.09.15","2155078213,4029720743,4029720690"
"168014885","4029720105","Normal","250 JOYCE LN","MANY","14","ZWOLLE GAP",31.374533,-93.62427,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155227859,2155837692,2155077742,4029720105"
"168063202","4029583615","Lost","139 FILISITY RD","PINEVILLE","15","RAW LAND 69 GAP",31.371282,-92.054107,"251284-09.18","05.37",5,01-MAR-19,65563,"2001.09.15","2155070491,2155074168,2155073702,2155073701,2155073930,2155074016,2155073660,4029588172,4029583615"
"168011479","4029714058","Normal","826 DORA RD","COTTONPORT","04","SOUTH COTTONPORT GAP",30.979683,-92.094733,"251284-09.18","05.37",2,14-MAR-19,65563,"2001.09.15","2155070497,4029734436,4029714058"
"168010814","4029712904","Normal","311 POISSO RD 1","PINEVILLE","12","SHERWOOD",31.403015,-92.44222,"251284-09.18","05.37",5,23-FEB-19,65563,"2001.09.15","2155058764,2155073841,2155059219,4028899665,4029712904"
"168108929","4029723115","Normal","306 BIG SKY DR","MARKSVILLE","12","EFFIE",31.21974,-92.094405,"251284-09.18","05.37",2,29-MAR-19,65563,"2001.09.15","2155038722,2155074561,4029723115"
"168114757","4029806845","Normal","275 MOSS POINT DR","BOYCE","05","ENGLAND AIRPARK",31.351023,-92.581423,"251284-09.18","05.37",3,28-MAR-19,65563,"2001.09.15","2155078043,2155073593,4031841324,4029806845"
"168089557","4029729845","Normal","2278 HWY 107","EFFIE","07","EFFIE",31.237165,-92.178113,"251284-09.18","05.37",2,05-MAR-19,65563,"2001.09.15","2155038722,2155040128,4029729845"
"168106356","4029882349","Normal","2354 RAILROAD ST","BASILE","2","Basile Gap",30.484297,-92.605357,"251284-09.18","05.37",2,14-MAR-19,65563,"2001.09.15","2155070490,4029807737,4029882349"
"168088191","4029720530","Normal","110 LANCELOT DR","MANSURA","09","MANSURA INDUSTRIAL",31.078903,-92.097172,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155073549,4029719839,4029720530"
"168008836","4029510003","Normal","1150 O'QUINN LOOP","BUNKIE","9","BU06 -- BUSC MW",30.953164,-92.288683,"251284-09.18","05.37",3,12-MAR-19,65563,"2001.09.15","2155073522,2155075398,2155074285,4029510003"
"168098182","4029721135","Normal","109 PRINGLE RD 2","GLENMORA","10","Glenmora GAP",30.95784,-92.628987,"251284-09.18","05.37",3,29-MAR-19,65563,"2001.09.15","2155070458,2155077367,2155077704,4029721135"
"168090506","4029528031","Normal","1097 DOSSMAN LAKE RD","ST LANDRY","09","ST LANDRY MW GAP",30.839603,-92.296993,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155070516,2155074544,2155074858,2155075229,4029528031"
"168151290","4029891924","Normal","1017 S SHORELINE DR","FLORIEN","09","ELIZABETH GAP",31.259973,-93.581812,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155070492,2155077833,2155237384,4036639069,4029944819,4046706028,4029893581,4030178721,4029891924"
"168096609","4029717259","Normal","1347 LAKE DR","WOODWORTH","5","COULEE CROSSING GAP",31.184822,-92.515613,"251284-09.18","05.37",2,24-MAR-19,65563,"2001.09.15","2155070513,4030498711,4029717259"
"168148373","4029888341","Normal","709 SHORT ST","LEESVILLE","12","EAST LEESVILLE",31.144698,-93.271747,"251284-09.18","05.37",2,03-MAR-19,65563,"2001.09.15","2155073538,2155076167,4029888341"
"168150452","4029890308","Normal","903 PINCKNEY AVE","LEESVILLE","10","EAST LEESVILLE",31.139275,-93.282518,"251284-09.18","05.37",4,07-MAR-19,65563,"2001.09.15","2155073538,2155074874,2155076167,4029889605,4029883605,4029890308"
"168097415","4029726627","Normal","601 PERSHING AVE APT 2","BUNKIE","6","BU06 -- BUSC MW",30.944383,-92.187722,"251284-09.18","05.37",2,03-APR-19,65563,"2001.09.15","2155073524,4029714184,4029726627"
"168151651","4029892205","Normal","1304 HAYNES DR","LEESVILLE","08","EAST LEESVILLE",31.155507,-93.274262,"251284-09.18","05.37",5,06-MAR-19,65563,"2001.09.15","2155073538,2155074568,4038369173,4029890982,4029890984,4029892205"
"168101366","4029725468","Normal","939 DUPLECHAIN","COTTONPORT","03","SOUTH COTTONPORT GAP",30.943067,-92.02244,"251284-09.18","05.37",2,01-APR-19,65563,"2001.09.15","2155070497,2155075318,4029797154,4029725468"
"168093604","4029585425","Normal","2949 MAIN ST APT 2","HESSMER","11","MANSURA INDUSTRIAL",31.050877,-92.123172,"251284-09.18","05.37",2,15-MAR-19,65563,"2001.09.15","2155073634,2155075303,4029585425"
"168093541","4029723020","Normal","358 FISH HATCHERY RD 4","FOREST HILL","10","FOREST HILL MW GAP",31.086863,-92.486623,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155070487,2155074652,4029723020"
"168139984","4029900202","Normal","1425 N AVENUE D","CROWLEY","10","JACOB STREET",30.222295,-92.382578,"251284-09.18","05.37",3,23-FEB-19,65563,"2001.09.15","2155073544,2155075276,4033132505,4029900202"
"168096637","4029717238","Normal","148 BEAUREGARD LN","ALEXANDRIA","11","LLOYDS BRIDGE GAP",31.116838,-92.25686,"251284-09.18","05.37",4,10-APR-19,65563,"2001.09.15","2155070508,2155074241,4029716692,4029717238"
"168141676","4029895860","Normal","IMANI COURTS","MANSURA","12","MANSURA INDUSTRIAL",31.067847,-92.053055,"251284-09.18","05.37",2,10-MAR-19,65563,"2001.09.15","2155073634,4029804311,4029895860"
"168017240","4029513414","Normal","1708 DIXIE ST","ALEXANDRIA","5","ENGLAND AIRPARK",31.331563,-92.492643,"251284-09.18","05.37",4,23-FEB-19,65563,"2001.09.15","2155078012,4029505149,4029515712,4029514513,4029513414"
"168121633","4036650053","Normal","50 LONG JOHN CIRCLE","MANY","13","ZWOLLE GAP",31.278297,-93.580682,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155227859,4030177529,4036650053"
"168118252","4029894345","Normal","246 TORO BAY DR","MANY","13","Raw Land 62 Gap",31.283022,-93.573745,"251284-09.18","05.37",7,08-APR-19,65563,"2001.09.15","2155227859,4030178588,4030244524,4029894345"
"168120620","4036648184","Normal","112 ROLAND RD","FLORIEN","13","ELIZABETH GAP",31.329532,-93.6033,"251284-09.18","05.37",3,07-APR-19,65563,"2001.09.15","2155070492,2155077833,4032158183,4029955879,4029948030,2155077257,2155076360,4036648184"
"168115869","4036634800","Normal","304 TORO BAY DR","MANY","13","Raw Land 62 Gap",31.28398,-93.574008,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155227859,4042121909,4036641736,4036634800"
"168121583","4036643764","Normal","BOISE RRSWT","DERIDDER","10","RL 56",30.864078,-93.366182,"251284-09.18","05.37",5,10-APR-19,65563,"2001.09.15","2155074515,2155077735,2155075476,2155074799,4030244940,4036643764"
"168119906","4036649104","Normal","185 JIM HAWKINS","FLORIEN","13","Old RAW LAND 62 GAP",31.27944,-93.569865,"251284-09.18","05.37",1,08-APR-19,65563,"2001.09.15","2155227859,4036785340,4036649104"
"168119967","4036648973","Normal","620 JOYCE LN 1","MANY","14","LayField",31.376038,-93.62831,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155070492,2155077833,4032158183,4029955879,4029948030,2155077257,2155076360,2155077500,2155077742,4036638576,4036648973"
"168119628","4036639853","Normal","1567 CARIBBEAN DR 5","FLORIEN","13","ZWOLLE GAP",31.279847,-93.573803,"251284-09.18","05.37",13,08-APR-19,65563,"2001.09.15","2155227859,4036754973,4036639853"
"168120504","4036637653","Normal","419 AMY ST","MANY","02","Raw Land 62 Gap",31.380778,-93.611153,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155238666,2155077257,2155076360,2155077456,2155077260,4036637653"
"168119577","4036642441","Normal","1507 PIRATES CV LOT 12","FLORIEN","13","ELIZABETH GAP",31.27909,-93.572247,"251284-09.18","05.37",8,08-APR-19,65563,"2001.09.15","2155227859,4036634026,4036642441"
"168119479","4036649973","Normal","655 OAK BLUFF DR","MANY","14","MANY GAP",31.356512,-93.620725,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155227859,2155077257,2155237417,2155077313,4036639881,4036649973"
"168119509","4036646777","Normal","90 BLUE BEARD DR","FLORIEN","13","EAST LEESVILLE",31.277505,-93.575185,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155227859,4032211560,4036646777"
"168120323","4036648218","Normal","24 BILLY BONES DR PI CV","MANY","13","ELIZABETH GAP",31.278467,-93.567218,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155227859,4036648218"
"168120931","4036641829","Normal","324 DAY ST","MANY","11","MANY GAP",31.56575,-93.468425,"251284-09.18","05.37",3,10-MAR-19,65563,"2001.09.15","2155075654,1343054721,4029906858,4036641829"
"168117419","4036644599","Normal","1067 CARIBBEAN DR","FLORIEN","13","Old RAW LAND 62 GAP",31.279245,-93.566627,"251284-09.18","05.37",1,08-APR-19,65563,"2001.09.15","2155227859,4036644599"
"168120499","4036636767","Normal","434 ERIN DR","MANY","03","MANY GAP",31.412915,-93.620277,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155075654,2155077672,2155077467,2155077286,4036759149,4036648180,4046706745,4029948221,4042569526,4036644107,4030197096,4042417534,4030243022,2155077208,4029893219,4029893178,4036648840,4036634657,4036636767"
"168115971","4036643815","Normal","875 CARRIBEAN 2","MANY","13","Raw Land 62 Gap",31.277415,-93.567652,"251284-09.18","05.37",1,08-APR-19,65563,"2001.09.15","2155238666,2155077257,2155237384,4036639362,4036643815"
"168121393","4036647078","Normal","359 N SHORELINE DR","MANY","14","ZWOLLE GAP",31.369407,-93.632815,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155227859,2155076360,2155077500,2155077742,4036646736,4036647078"
"168106334","4029882294","Normal","246 TRIPLE J LN 1","SIMMESPORT","05","YELLOW BAYOU GAP",30.983537,-91.817528,"251284-09.18","05.37",4,22-MAR-19,65563,"2001.09.15","2155070517,2155075325,4029882405,4029882294"
"168106031","4029807744","Normal","1083 MIDWAY DR","TURKEY CREEK","15","PINE PRAIRIE GAP",30.854437,-92.374673,"251284-09.18","05.37",4,04-APR-19,65563,"2001.09.15","2155070461,2155075496,4029882579,4029731366,4029807744"
"168106611","4029883938","Normal","721 RICHARD ST","EUNICE","15","EUSC RADIO TOWER",30.488982,-92.412153,"251284-09.18","05.37",3,07-APR-19,65563,"2001.09.15","2155073630,2155075064,2155075066,2155075279,4029884535,4029883938"
"168110696","4029723680","Normal","1219 HWY 1241","DRY PRONG","11","SHERWOOD",31.447458,-92.520295,"251284-09.18","05.37",4,28-FEB-19,65563,"2001.09.15","2155058763,2155073841,2155075274,2155837676,4029723680"
"168139132","4036640893","Normal","901 SAMUEL DR LOT 4","EUNICE","12","EUSC RADIO TOWER",30.50265,-92.43556,"251284-09.18","05.37",1,02-MAR-19,65563,"2001.09.15","2155073629,4036640893"
"168106844","4029884351","Normal","917 3RD ST","MAMOU","15","MANUEL ",30.636478,-92.423382,"251284-09.18","05.37",4,24-MAR-19,65563,"2001.08.06","2155078042,2155075056,4029884351"
"168144170","4029902956","Normal","201 HILL ST","EUNICE","04","EUSC RADIO TOWER",30.485922,-92.433698,"251284-09.18","05.37",5,04-MAR-19,65563,"2001.09.15","2155073550,4029504474,4029902956"
"168140150","4029894304","Normal","710 HAROLD ST","EUNICE","04","EUSC RADIO TOWER",30.48074,-92.432153,"251284-09.18","05.37",3,25-MAR-19,65563,"2001.09.15","2155073629,2155075359,2155074674,4029903047,4029894304"
"168105086","4029808028","Normal","612 W FOURTH RD","OBERLIN","04","OBERLIN LREC GAP",30.61493,-92.7712,"251284-09.18","05.37",3,05-APR-19,65563,"2001.09.15","2155070476,2155075463,4029808028"
"168126487","4036640482","Normal","2001 W ALEC ST","MAMOU","10","MANUEL ",30.67241,-92.432417,"251284-09.18","05.37",2,31-MAR-19,65563,"2001.08.06","2155078060,4033131899,4036640482"
"168142201","4029909214","Normal","427 E OAK ST","CROWLEY","03","JACOB STREET",30.206997,-92.365788,"251284-09.18","05.37",3,04-APR-19,65563,"2001.09.15","2155073544,2155073456,4029909400,4029909214"
"168123291","4036647713","Normal","216 SOUTH ST","MAMOU","11","MANUEL ",30.62602,-92.42324,"251284-09.18","05.37",3,03-APR-19,65563,"2001.08.06","2155078061,2155074907,2155075355,4036647713"
"168106963","4029884070","Normal","805 S AVENUE K","CROWLEY","03","JACOB STREET",30.204548,-92.365177,"251284-09.18","05.37",6,06-APR-19,65563,"2001.09.15","2155073545,4029587861,4032039529,4029884070"
"168144286","4029896322","Normal","21099 PARISH LINE RD","KINDER","01","Kinder Gap",30.437202,-92.966217,"251284-09.18","05.37",6,01-MAR-19,65563,"2001.08.06","2155226735,2155075364,2155075487,4029896322"
"168150309","4029890100","Normal","307 VERNON TRACE CIR","LEESVILLE","03","EAST LEESVILLE",31.148925,-93.284392,"251284-09.18","05.37",2,26-MAR-19,65563,"2001.09.15","2155073638,2155080048,4029890100"
"168142458","4029908993","Normal","1018 1/2 N AVENUE G","CROWLEY","10","JACOB STREET",30.220095,-92.37488,"251284-09.18","05.37",5,27-FEB-19,65563,"2001.09.15","2155073545,4032319384,4029948711,2155075180,2155819078,4036742831,4029809392,4036636762,4036636584,4029908993"
"168143564","4029908891","Normal","115 N FIRST ST","OBERLIN","04","OBERLIN LREC GAP",30.621422,-92.77344,"251284-09.18","05.37",3,13-MAR-19,65563,"2001.09.15","2155070476,2155075463,4036762606,4029908891"
"168144538","4029903265","Normal","115 S 10TH ST APT 8","KINDER","01","Kinder Gap",30.48114,-92.847772,"251284-09.18","05.37",1,11-MAR-19,65563,"2001.08.06","2155226735,4029903265"
"168032833","4029525731","Normal","196 EASTPARK ST 2","EUNICE","11","EUSC RADIO TOWER",30.497742,-92.383952,"251284-09.18","05.37",3,23-FEB-19,65563,"2001.09.15","2155073629,2155074965,4029893785,4029525731"
"168140499","4029895073","Normal","220 W 14TH ST","CROWLEY","10","JACOB STREET",30.222485,-92.380188,"251284-09.18","05.37",5,09-MAR-19,65563,"2001.09.15","2155073544,2155075276,4029900501,4029895073"
"168149327","4029883593","Normal","1110 MAPLE GROVE CIR","LEESVILLE","01","EAST LEESVILLE",31.058678,-93.246358,"251284-09.18","05.37",5,01-MAR-19,65563,"2001.09.15","2155073638,2155074807,4029884161,2155077327,2155077339,4029881952,4029883593"
"168143833","4029908525","Normal","130 N MARTIN LUTHER KI DR","EUNICE","11","EUSC RADIO TOWER",30.495542,-92.405377,"251284-09.18","05.37",4,01-APR-19,65563,"2001.09.15","2155073629,2155074965,4036637582,4036648676,4029908525"
"168124671","4036644901","Normal","602 THEOPHILE RD","VILLE PLATTE","05","VILLE PLATTE MW",30.713545,-92.27452,"251284-09.18","05.37",3,04-APR-19,65563,"2001.09.15","2155073640,4036644987,4029509534,4036644901"
"168152001","4029890544","Normal","412 N FRUSHA DR","DERIDDER","05","DERIDDER MW",30.851913,-93.301395,"251284-09.18","05.37",7,05-APR-19,65563,"2001.09.15","2155073627,2155074820,4029776029,4036649727,4036649464,4029894891,4029889724,4029890544"
"168033454","4029525515","Normal","301 S BOBCAT DR","EUNICE","12","EUSC RADIO TOWER",30.49032,-92.44379,"251284-09.18","05.37",2,13-MAR-19,65563,"2001.09.15","2155073629,4036643680,4029525515"
"168147741","4029886076","Normal","400 PARK PLACE DR APT 6A","DEQUINCY","15","PENTON ROAD",30.453198,-93.435563,"251284-09.18","05.37",5,05-APR-19,65563,"2001.09.15","2155073639,2155237391,2155074847,4036641697,4029886076"
"168127998","4029901096","Normal","412 MILES ST","MANY","13","ZWOLLE GAP",31.33938,-93.60296,"251284-09.18","05.37",3,08-APR-19,65563,"2001.09.15","2155227859,2155077257,2155076360,2155077400,4036655775,4036654303,4036655572,4029901096"
"168031629","1343886828","Normal","505 UNIVERSE","PATTERSON","11","BAYOU VISTA MW",29.68135,-91.27292,"251581-08.08","05.34",2,14-APR-18,65562,"1F0D.08.06","2155077963,4029715569,1343886828"
"168147790","4029886267","Normal","280 COUNTRY LN","DERIDDER","09","RL 56",30.845052,-93.346567,"251284-09.18","05.37",5,23-MAR-19,65563,"2001.09.15","2155074515,2155077735,2155075455,4029886272,4029886267"
"168017556","4029513174","Normal","212 CHURCH ST APT 4","VILLE PLATTE","02","MANUEL ",30.57136,-92.31829,"251284-09.18","05.37",4,07-APR-19,65563,"2001.09.15","2155078060,2155075095,2155074830,4029901712,4029513174"
"168128141","4029901293","Normal","1195 ABRAHAM AVE","VILLE PLATTE","13","VILLE PLATTE MW",30.676335,-92.29598,"251284-09.18","05.37",2,04-APR-19,65563,"2001.09.15","2155073641,2155074846,2155075053,4029901293"
"168155904","4036653708","Normal","1806 SHADOWS RD LOT 1","MANY","02","ZWOLLE GAP",31.416028,-93.61767,"251284-09.18","05.37",7,08-APR-19,65563,"2001.09.15","2155227859,2155077653,2155077742,2155077261,2155077208,4036658653,4036639410,4036647959,4036653708"
"168158766","4029949944","Normal","27 HILLSIDE DR","MANY","1","ZWOLLE GAP",31.417577,-93.666108,"251284-09.18","05.37",7,08-APR-19,65563,"2001.09.15","2155227859,2155077653,2155080011,2155837692,2155080033,4036636750,4029949944"
"168158790","4029950348","Normal","212 TWIN OAKS DR","MANY","02","MANY GAP",31.420562,-93.666888,"251284-09.18","05.37",9,08-APR-19,65563,"2001.09.15","2155074534,2155077723,2155077589,2155077670,2155077596,2155077208,2155077356,4036641041,4029950348"
